Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Nama Sumber Informasi 1 __1""), ""Aurel"")",Chrome 150.0.7871.129,,,22-07-2026 13:50:04,22-07-2026 13:50:04,0.646s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/select_Hubungan sumber informasi 1 dengan custom""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 13:50:04,22-07-2026 13:50:05,0.578s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Ya""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:05,22-07-2026 13:50:06,0.618s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Nama Sumber Informasi 2 _""), ""Mira"")",Chrome 150.0.7871.129,,,22-07-2026 13:50:06,22-07-2026 13:50:06,0.700s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/select_Hubungan sumber informasi 2 dengan custom""), ""1"", false)",Chrome 150.0.7871.129,,,22-07-2026 13:50:06,22-07-2026 13:50:07,0.528s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Ya_1""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:07,22-07-2026 13:50:07,0.451s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Nama Sumber Informasi 3 _""), ""Tio"")",Chrome 150.0.7871.129,,,22-07-2026 13:50:07,22-07-2026 13:50:08,0.897s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/select_Hubungan sumber informasi 3 dengan custom""), ""9"", false)",Chrome 150.0.7871.129,,,22-07-2026 13:50:08,22-07-2026 13:50:09,0.523s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Ya_2""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:09,22-07-2026 13:50:09,0.736s,PASSED
delay(3),Chrome 150.0.7871.129,,,22-07-2026 13:50:09,22-07-2026 13:50:12,3.013s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Accordion_FotoKunjungan""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:12,22-07-2026 13:50:13,0.299s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Ambil Foto_1""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:13,22-07-2026 13:50:13,0.336s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Kamera1""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:13,22-07-2026 13:50:13,0.325s,PASSED
"switchToWindowTitle(""SurveyQuestionAnswer"")",Chrome 150.0.7871.129,,,22-07-2026 13:50:13,22-07-2026 13:50:13,0.048s,PASSED
delay(5),Chrome 150.0.7871.129,,,22-07-2026 13:50:13,22-07-2026 13:50:19,5.014s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Sesuai""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:19,22-07-2026 13:50:20,1.184s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Ambil Foto_2""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:20,22-07-2026 13:50:20,0.619s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Kamera2""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:20,22-07-2026 13:50:21,0.453s,PASSED
delay(5),Chrome 150.0.7871.129,,,22-07-2026 13:50:21,22-07-2026 13:50:26,5.006s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/input_Tidak Sesuai""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:26,22-07-2026 13:50:26,0.335s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Ambil Foto_3""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:26,22-07-2026 13:50:27,0.659s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Kamera3""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:27,22-07-2026 13:50:27,0.353s,PASSED
delay(5),Chrome 150.0.7871.129,,,22-07-2026 13:50:27,22-07-2026 13:50:32,5.013s,PASSED
