Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Kirim Tindak Lanjut(2)""))",Chrome 150.0.7871.129,,,22-07-2026 09:32:35,22-07-2026 09:32:36,0.296s,PASSED
delay(4),Chrome 150.0.7871.129,,,22-07-2026 09:32:36,22-07-2026 09:32:40,4.012s,PASSED
,,,,,,,
Test Cases/Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut,Chrome 150.0.7871.129,,,22-07-2026 09:32:40,22-07-2026 09:33:47,1m - 7.310s,PASSED
"DATA BINDING - {""(Default) Uploa..."":""D:\\Ica\\PPU (PT. PILAR PERKASA UTAMA)\\Task QA\\CSUL\\CSUL Pilar 4 Sprint 3\\UAT Pilar 4 CSUL\\Cabang Jakarta 1.xlsx""}",,,,,,,
"callTestCase(findTestCase(""Pilar 1/Login/UAT/PIC-Irwansyah""), [:], STOP_ON_FAILURE)",Chrome 150.0.7871.129,,,22-07-2026 09:32:40,22-07-2026 09:33:13,33.222s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_Dashboard/div_b2-l1-17_1-b3-SubMenuHeader""))",Chrome 150.0.7871.129,,,22-07-2026 09:33:13,22-07-2026 09:33:18,4.571s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_Dashboard/div_b2-l1-17_1-b4-l1-23_4-b1-SubMenuHeader""))",Chrome 150.0.7871.129,,,22-07-2026 09:33:18,22-07-2026 09:33:18,0.550s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_Dashboard/a_Showroom_Supplier""))",Chrome 150.0.7871.129,,,22-07-2026 09:33:18,22-07-2026 09:33:19,0.327s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/select_Dropdown_PIC_BisnisUnit""), ""1"", false)",Chrome 150.0.7871.129,,,22-07-2026 09:33:19,22-07-2026 09:33:25,6.846s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/select_b3-b2-b1-Dropdown1""), ""4"", false)",Chrome 150.0.7871.129,,,22-07-2026 09:33:25,22-07-2026 09:33:26,0.952s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/select_b3-b2-b1-Dropdown3""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 09:33:26,22-07-2026 09:33:27,0.524s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/select_DropdownPencarian""), ""2"", false)",Chrome 150.0.7871.129,,,22-07-2026 09:33:27,22-07-2026 09:33:27,0.000s,NOT_RUN
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/input_Search_1""), ""Satria Jaya Motor"")",Chrome 150.0.7871.129,,,22-07-2026 09:33:27,22-07-2026 09:33:27,0.000s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/button_Cari""))",Chrome 150.0.7871.129,,,22-07-2026 09:33:27,22-07-2026 09:33:27,0.295s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/button_Tindak lanjut_Header""))",Chrome 150.0.7871.129,,,22-07-2026 09:33:27,22-07-2026 09:33:28,1.200s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/input_TenggatWaktuPenyelesaian""), ""31-07-2026"")",Chrome 150.0.7871.129,,,22-07-2026 09:33:28,22-07-2026 09:33:32,3.862s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/textarea_b3-b1-TextArea_Catatan""), ""Saya sudah melakukan tindak lanjut pak"")",Chrome 150.0.7871.129,,,22-07-2026 09:33:32,22-07-2026 09:33:33,0.645s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/button_Unggah""))",Chrome 150.0.7871.129,,,22-07-2026 09:33:33,22-07-2026 09:33:33,0.516s,PASSED
delay(7),Chrome 150.0.7871.129,,,22-07-2026 09:33:33,22-07-2026 09:33:40,7.005s,PASSED
"uploadFile(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/span_Browse""), UploadFile)",Chrome 150.0.7871.129,,,22-07-2026 09:33:40,22-07-2026 09:33:40,0.001s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/button_Upload""))",Chrome 150.0.7871.129,,,22-07-2026 09:33:40,22-07-2026 09:33:40,0.001s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/RBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/button_Submit""))",Chrome 150.0.7871.129,,,22-07-2026 09:33:40,22-07-2026 09:33:41,0.317s,PASSED
delay(5),Chrome 150.0.7871.129,,,22-07-2026 09:33:41,22-07-2026 09:33:46,5.009s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/select_b3-b2-b1-Dropdown1""), ""4"", false)",Chrome 150.0.7871.129,,,22-07-2026 09:33:46,22-07-2026 09:33:46,0.519s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Copy Contract/UAT/CBU/PIC-CBU-Submit-Tindak-Lanjut/Page_TindakLanjutCopyContract/select_b3-b2-b1-Dropdown3""), ""2"", false)",Chrome 150.0.7871.129,,,22-07-2026 09:33:46,22-07-2026 09:33:47,0.519s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/CBU_PIC_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/button_Cari""))",Chrome 150.0.7871.129,,,22-07-2026 09:33:47,22-07-2026 09:33:47,0.291s,PASSED
,,,,,,,
Test Cases/Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Submit_Tindak_Lanjut,Chrome 150.0.7871.129,,,22-07-2026 09:33:47,22-07-2026 09:34:47,1m - 0.008s,PASSED
"callTestCase(findTestCase(""Pilar 1/Login/UAT/SPV-RBU""), [:], STOP_ON_FAILURE)",Chrome 150.0.7871.129,,,22-07-2026 09:33:47,22-07-2026 09:34:20,32.657s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Assign_PIC/Page_Dashboard/div_b2-l1-17_10-b3-SubMenuHeader""))",Chrome 150.0.7871.129,,,22-07-2026 09:34:20,22-07-2026 09:34:24,4.236s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Assign_PIC/Page_Dashboard/div_b2-l1-17_10-b4-l1-44_4-b1-SubMenuHeader""))",Chrome 150.0.7871.129,,,22-07-2026 09:34:24,22-07-2026 09:34:25,0.547s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Assign_PIC/Page_Dashboard/a_Showroom_Supplier""))",Chrome 150.0.7871.129,,,22-07-2026 09:34:25,22-07-2026 09:34:25,0.315s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/input_StartDate""), ""22-07-2026"")",Chrome 150.0.7871.129,,,22-07-2026 09:34:25,22-07-2026 09:34:30,5.387s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/input_EndDate""), ""22-07-2026"")",Chrome 150.0.7871.129,,,22-07-2026 09:34:30,22-07-2026 09:34:31,0.554s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/select_DropdownCabang""), ""4"", false)",Chrome 150.0.7871.129,,,22-07-2026 09:34:31,22-07-2026 09:34:31,0.526s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Cari""))",Chrome 150.0.7871.129,,,22-07-2026 09:34:31,22-07-2026 09:34:32,0.340s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Tindak lanjut""))",Chrome 150.0.7871.129,,,22-07-2026 09:34:32,22-07-2026 09:34:33,0.867s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/select_Dropdown_Kategori_Temuan""), ""2"", false)",Chrome 150.0.7871.129,,,22-07-2026 09:34:33,22-07-2026 09:34:36,3.357s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/button_Save""))",Chrome 150.0.7871.129,,,22-07-2026 09:34:36,22-07-2026 09:34:36,0.329s,PASSED
delay(3),Chrome 150.0.7871.129,,,22-07-2026 09:34:36,22-07-2026 09:34:39,3.005s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/button_Lihat Dokumen""))",Chrome 150.0.7871.129,,,22-07-2026 09:34:39,22-07-2026 09:34:40,0.297s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/select_category_status""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 09:34:40,22-07-2026 09:34:41,0.974s,PASSED
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/textarea_Catatan_TindakLanjut""), ""Okay saya cek ya, mantap"")",Chrome 150.0.7871.129,,,22-07-2026 09:34:41,22-07-2026 09:34:41,0.637s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/CBU/SPV_CBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroomDetail/Page_TindakLanjutKunjunganShowroomDetail/button_Submit""))",Chrome 150.0.7871.129,,,22-07-2026 09:34:41,22-07-2026 09:34:42,0.539s,PASSED
delay(5),Chrome 150.0.7871.129,,,22-07-2026 09:34:42,22-07-2026 09:34:47,5.005s,PASSED
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Tindak lanjut""))",Chrome 150.0.7871.129,,,22-07-2026 09:34:47,22-07-2026 09:34:47,0.298s,PASSED
"selectOptionByValue(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/select_JenisSearch_ByTask ID""), ""0"", false)",Chrome 150.0.7871.129,,,22-07-2026 09:34:47,22-07-2026 09:34:47,0.002s,NOT_RUN
"setText(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Submit_Tindak_Lanjut/Page_TindakLanjutKunjunganShowroom/input_Pencarian_By_TaskId""), ""RBU/P1.3/07/26/004"")",Chrome 150.0.7871.129,,,22-07-2026 09:34:47,22-07-2026 09:34:47,0.003s,NOT_RUN
"click(findTestObject(""Pilar 1/Showroom-Supplier/UAT/RBU/SPV_RBU_Assign_PIC/Page_TindakLanjutKunjunganShowroom/button_Cari""))",Chrome 150.0.7871.129,,,22-07-2026 09:34:47,22-07-2026 09:34:47,0.002s,NOT_RUN
